,vehicle_id,start_time,stop_time
1442,551032,61473,86223
1443,418635,49374,55170
1444,418635,59477,70617
1445,418635,71964,84854
1446,531119,24914,57681
1447,531119,71608,76994
1448,475195,68048,82882
1449,473344,67250,82973
1450,164434,25176,60045
1451,404558,1,11347
1452,404558,41252,59152
1453,404558,61514,86384
1454,635705,25526,47442
1455,635705,50563,58977
1456,635705,69133,69133
1457,396677,68271,69031
1458,254296,48,11418
1459,254296,65275,86392
1460,514075,28,11712
1461,514075,67941,86398
1462,459944,55708,55708
1463,253425,67391,83358
1464,634279,42532,56690
1465,634279,58256,83183
1466,395600,71646,71646
1467,355478,1288,1288
1468,355478,40380,61192
1469,355478,62424,64102
1470,355478,66419,66419
1471,355478,67709,82730
1472,355478,85982,86230
1473,294428,46748,60485
1474,294428,68712,70130
1475,294428,76025,83450
1476,394363,25435,53931
1477,394363,65279,83666
1478,130739,30077,30077
1479,130739,65671,83001
1480,552763,67527,83524
1481,251870,43304,81316
1482,619081,41075,41075
1483,619081,42886,55164
1484,619081,63105,63105
1485,636482,66783,83120
1486,635541,70340,70667
1487,635541,72274,86311
1488,404359,27473,27473
1489,404359,38076,57537
1490,404359,65381,83756
1491,163347,37136,37136
1492,163347,42514,58795
1493,163347,60825,84391
1494,561236,76604,81579
1495,402866,35953,35953
1496,402866,39179,39180
1497,402866,42624,83006
1498,565074,68238,82903
1499,372820,40294,40294
1500,372820,43413,49542
1501,372820,51757,55525
1502,372820,68766,71372
1503,372820,83400,86397
1504,366513,42003,43483
1505,366513,45177,48270
1506,366513,50333,85150
1507,629502,56764,62198
1508,629502,70255,83430
1509,604644,66670,66670
1510,382231,43042,54359
1511,382231,55975,68122
1512,382231,70624,78165
1513,534707,23741,57639
1514,534707,59092,66200
1515,534707,71683,79808
1516,171477,42903,64669
1517,171477,67468,83399
1518,623636,28142,57850
1519,623636,63583,69905
1520,571943,68385,84497
1521,605520,23,9950
1522,605520,68392,86386
1523,460216,68354,86389
1524,341708,68446,83113
1525,339789,35644,55128
1526,339789,62045,79636
1527,549501,329,6546
1528,549501,38493,42017
1529,549501,68235,86382
1530,208231,68128,83079
1531,613566,64882,82907
1532,253882,45013,57570
1533,253882,59752,65450
1534,253882,68447,82921
1535,607306,22746,22746
1536,607306,66315,82886
1537,390032,67255,83021
1538,476300,67021,79909
1539,503300,42373,57919
1540,503300,61196,61196
1541,503300,67988,86058
1542,522887,24356,61370
1543,213830,24644,58873
1544,450219,39857,52945
1545,450219,62756,79418
1546,558685,39773,39773
1547,377542,67410,82971
1548,395976,66732,83161
1549,527619,68673,82610
1550,634970,40377,81914
1551,329347,11,10944
1552,329347,33784,57329
1553,329347,68504,77651
1554,329347,81126,86292
1555,287623,67769,82834
1556,483897,40480,51868
1557,531730,1672,10511
1558,531730,69054,86383
1559,371019,68569,83806
1560,453347,43210,54099
1561,453347,56007,61695
1562,453347,67076,83883
1563,387035,68638,83106
1564,149494,68380,77564
1565,149494,78893,83072
1566,545776,220,4552
1567,545776,42437,60364
1568,545776,63865,86384
1569,526243,52,10828
1570,526243,68230,86377
1571,620018,11,5622
1572,620018,7268,7297
1573,620018,68168,86377
1574,209076,40494,52743
1575,209076,54060,69182
1576,209076,70799,83031
1577,574343,27237,27237
1578,574343,29066,55106
1579,539021,23731,57654
1580,480066,1,745
1581,480066,68388,69215
1582,480066,70455,83698
1583,500950,68615,82872
1584,622683,68175,82872
1585,526929,40140,83212
1586,582770,61007,81889
1587,582770,83907,83924
1588,591504,33673,33673
1589,591504,66473,82410
1590,591504,83655,83671
1591,474421,43219,82892
1592,566917,40549,58927
1593,566917,65423,80788
1594,588706,20,68
1595,588706,41772,55342
1596,588706,62239,85313
1597,625792,43536,82847
1598,598674,39535,83638
1599,632372,68449,83494
1600,470071,27,10600
1601,470071,65954,73005
1602,470071,74569,86255
1603,453536,24398,43857
1604,453536,45120,61900
1605,453536,63686,64272
1606,453536,71853,71853
1607,453536,76167,80992
1608,453536,82476,84744
1609,471389,35815,54219
1610,471389,67329,70397
1611,471389,75560,83353
1612,280720,39687,85054
1613,485356,19,1025
1614,485356,71695,83288
1615,255753,28,12163
1616,255753,68104,86360
1617,158307,74735,77790
1618,473959,558,558
1619,473959,2858,9112
1620,473959,77504,83402
1621,396695,68296,82875
1622,629685,74669,81745
1623,293132,0,2814
1624,293132,68233,68856
1625,293132,70525,81401
1626,304160,68463,82915
1627,494672,24871,72424
1628,490436,67602,85086
1629,571423,68096,86336
1630,249143,191,2477
1631,249143,40590,57632
1632,249143,70552,85024
1633,542982,35193,35193
1634,542982,68334,68836
1635,511559,4,13739
1636,511559,56996,86379
1637,553342,68443,83003
1638,427600,1101,7355
1639,427600,43000,83123
1640,212967,40715,86383
1641,231820,10,10661
1642,231820,67859,86397
1643,223814,41174,82565
1644,581917,46750,57360
1645,617885,67562,81924
1646,501553,8,11706
1647,501553,39772,66508
1648,501553,68537,86381
1649,629407,67510,82855
1650,528235,25489,25489
1651,528235,45489,62214
1652,528235,71157,82314
1653,253411,45862,55941
1654,253411,68113,82859
1655,597825,40593,40593
1656,597825,68507,83400
1657,615833,55840,55840
1658,490820,24177,59131
1659,490820,69052,69052
1660,490820,70274,77581
1661,539669,172,2876
1662,539669,68197,83916
1663,356653,37565,84582
